,Year,State,Parks and recreation,Insurance trust expenditure,Water supply,Judicial and legal,Correction,Unemployment compensation,Highways,Education,Financial administration,Other insurance trust,Electric power,Housing and community development,Interest on general debt,Libraries,Miscellaneous commercial activities,Solid waste management,Workers' compensation,Public welfare,Natural resources,Other governmental administration,General public buildings,Sewerage,Employee retirement,Health,Protective inspection and regulation,Parking facilities,Air transportation (airports),Utility expenditure,Gas supply,Sea and inland port facilities,Fire protection,Transit,Other and unallocable,Hospitals,Police protection,Employment security administration,Veterans' services,Liquor store expenditure,Total
0,2021,Vermont,0.005968669344342871,0.16338347533811987,0.00709971920571887,0.007983948127884454,0.010610747065987011,0.027230874746175162,0.052210430454299475,0.21478379407757411,0.008761008533053793,0.0,0.010764726450764543,0.01659168653173316,0.010294419080677112,0.0016975322870867965,0.002581619358137892,0.003001214954795596,0.0,0.14660575106973472,0.009966175601750159,0.00782975596643519,0.002310754655021636,0.007072980270637741,0.1361526005919447,0.03225985138258735,0.003996442374048622,0.0003086680251275064,0.0028902873832653986,0.020079947288125857,0.0,0.0,0.0063069133268412805,0.0022155725571996886,0.051666856983578605,0.0016456147791839163,0.020049094670724556,0.00019752767692557567,6.844316274081886e-05,0.005412896677775973,14099290
1,2021,Rhode Island,0.0035277149490500156,0.1304800898856836,0.01102337192925524,0.008155139669950871,0.012091659889886391,0.03545157807735621,0.03644340272263023,0.20630065225460076,0.013140215382038285,0.01055070424000344,0.00042955653529168076,0.014258102618058877,0.02772127630893024,0.002153895452019913,0.0001527657681994755,0.0053797787025108386,4.150252881235313e-05,0.18567073180540397,0.004867914180491817,0.01887158592101243,0.004967380835461992,0.009081117925843023,0.08443630503951159,0.03739195535142936,0.0023853229899451277,0.00010456063460476563,0.002940084182571233,0.018139822341293847,0.0,0.00015180059311081616,0.018129044552803817,0.006686893876746927,0.050517532244622985,0.009945217734384459,0.02652612144497864,0.0018852014315047948,0.0,0.0,18649466
2,2021,New Mexico,0.008418159174340254,0.10642502652982429,0.013104661866300582,0.01063271043860443,0.0226537698494883,0.032347949755465635,0.035500666485574824,0.20530297130942968,0.012779696266122227,0.0,0.004207394663560491,0.006031268306870532,0.01758818742742016,0.0009798392431233283,0.00013358636018392963,0.006850506247935442,0.0,0.23497512196249343,0.010370957555847566,0.00800625151590471,0.0043534775405158835,0.006866821924888745,0.07407707677435865,0.017200458422782887,0.001826429110784654,0.0003282512012171439,0.0023875929189737365,0.021915464405806214,0.0013952290770187848,0.0,0.00845705282766267,0.0032081787989263555,0.04786382155333501,0.052314912334969106,0.02110380862098466,0.00026970010578231243,0.00012299942350338697,0.0,35609923
3,2021,Maine,0.005326695638793366,0.08831335540023315,0.00746170095893627,0.007265457845239314,0.01492447521066478,0.026634720954042054,0.06328591864711783,0.2395650520501813,0.021679610577741083,0.0,0.0008826985879760025,0.01993607468129418,0.016924641062645726,0.0026652684486038495,0.00061019519693567,0.0069591174866962535,0.0,0.2393963756145166,0.008892004827332045,0.00948621361057277,0.005822782865185613,0.015642564577767745,0.06167863444619109,0.01850085626169183,0.0032565962880338247,0.0003461651700446015,0.00328693093168819,0.010730724847722348,2.8244547164213573e-06,0.00022166320614474812,0.011574784895177707,0.002383500846093655,0.04304858762577014,0.00933679995607408,0.01994720303287688,0.004922911592533769,1.4348229959420494e-05,0.009072543972805698,17702532
4,2021,North Carolina,0.009974153582016242,0.07360114781908032,0.012192532752415889,0.007877597059714437,0.01758083431935744,0.019788733106932934,0.04142272959304626,0.2368988487425358,0.012781597933268506,0.0,0.01681246174797962,0.01584203494918124,0.015552754352399913,0.0020316678457621886,0.0001315319517052,0.00721313921503223,0.0,0.1532947341568281,0.00658412740985663,0.011656530410726989,0.004068654564489187,0.009660985265824918,0.05381241471214739,0.036288766145316925,0.002943421810686928,0.00038168421231197293,0.007491341449188626,0.036312079489391975,0.0010473773573721004,0.0005960678390459314,0.009372703924763314,0.006259707631624363,0.02176519010714177,0.10900096978161007,0.029881766646974773,0.0020345554587475217,0.0003151825639413113,0.007529974091580953,127094594
5,2021,Kansas,0.00892992741159909,0.07605837947573695,0.017299597227124364,0.00958652345350737,0.014058849589653285,0.023562653249786587,0.0494927150288123,0.2733891137605372,0.011250260634950743,0.0,0.01845742851030969,0.0059029237870217785,0.015057018151303819,0.0037469485245910828,0.0004305362440277661,0.004426504532921765,4.5157878284744e-05,0.13295305335842114,0.0063774379538864565,0.012826361541987411,0.005250162600318952,0.012718149794459135,0.052450568347665615,0.022412688336253477,0.002153910340396989,0.00013394952573411544,0.0024693025986404654,0.037791490171143194,0.0007254513587703212,0.0,0.009922442020062094,0.001309013074938823,0.0322610881519641,0.10530045328480177,0.028214971756537238,0.0026725499245295577,0.000362418399320621,0.0,40679502
6,2021,Louisiana,0.0125121004053151,0.09757536492241094,0.009530531819475678,0.01035549826951348,0.01414002795740445,0.02178682395610804,0.036952847361714065,0.2175066963756552,0.012200201909212083,0.0007685328767624197,0.007505477966068472,0.009121404019858937,0.01780579119268877,0.0030117049879397426,0.0007994964302409478,0.00594125667673081,0.0009009707370541485,0.22829602773972318,0.017060153241809917,0.00936410271952859,0.0018037050232731526,0.00892649282056794,0.07411903735248633,0.016840006122168728,0.0019219564570971484,0.0002487384653935392,0.00483975635366577,0.021875422793354814,0.0012114178165878592,0.005964182815873934,0.012073585321827356,0.0036279951912228064,0.037808636905562396,0.04742751785620841,0.024905559211061766,0.0031109943665840957,0.00015998356184898798,0.0,64075333
7,2021,Ohio,0.009511081052396309,0.12279496120173942,0.011442936623988948,0.011190575150147061,0.01289431857822279,0.020761689993738328,0.03494096751738022,0.21916037109037703,0.010714190521662222,0.0,0.006618429259879713,0.013190596024899921,0.02097302218149264,0.003290259494726549,0.00041772738610114233,0.0036181859476170438,0.002021058257851557,0.20334803040230603,0.0030041290133374977,0.008892842197677485,0.0031209846485011363,0.015064950190452498,0.10001221295014955,0.021705241601073098,0.0019037379648613323,0.0003124417308195043,0.0022457725910115557,0.022225780339529308,0.00024305089264166298,0.00013297345352335306,0.01214875767079647,0.003921363563018983,0.02343928071944226,0.04250223978140916,0.02276645037832237,0.0013846454738903743,0.00014234211695190064,0.007942402038063573,172169703
8,2021,New Jersey,0.004156912025064723,0.13187345489320348,0.006056992204188772,0.010349913588428518,0.0129882336866582,0.049356907061003256,0.027945895001637695,0.2575023098052341,0.009951358959804748,0.0033601634157699204,0.0008125655980790189,0.009559495638732608,0.021588199686572457,0.002212504348464389,5.995772214212081e-06,0.00687893464903889,0.0013796716234700903,0.14301335494181303,0.004427204785355251,0.004223541734332434,0.0026567131438191456,0.010943739763032012,0.07777671279296021,0.015151322825455942,0.0034155421969407147,0.00042360034091278156,0.00021330394361645364,0.031938847451190466,0.0,0.000414281455419801,0.006213436133971415,0.025069289648922678,0.07018015955954168,0.019034090885306294,0.027153744653740257,0.0016958954765981693,7.571030950620539e-05,0.0,155276079
9,2021,Nebraska,0.009338250079971593,0.0475428998085659,0.013405334243110485,0.006150950305131901,0.01775004270168645,0.007607382559036739,0.05614722629485655,0.2435251770365277,0.008331411223454654,0.0,0.11528272122714767,0.008052445747846386,0.011297446074051207,0.002384111676317551,0.00032802286587015067,0.004429232613364967,1.3262781692914507e-05,0.11277975118365856,0.009085601539722522,0.007020362900107202,0.002405242715014801,0.011096835324444448,0.039922254467836246,0.011736548462099991,0.0024702452473119845,0.00045513694209549984,0.0022145865026786797,0.1369091322716293,0.006620542189072487,0.0,0.00948405126658224,0.00160053461229864,0.05221521387695876,0.0236997563731317,0.016581308496504542,0.0019669152310649277,0.0001500631591546619,0.0,33552539
10,2021,Mississippi,0.006849028169998094,0.09807517078641574,0.010440287479884933,0.008105248416269424,0.014650792110288788,0.015475442679000782,0.04919493893270622,0.23267796493005052,0.014665492139594007,0.0,0.009792248015943894,0.009361231565293894,0.014007257494038057,0.0010606940500287837,0.00024631769534731957,0.005820974507620148,0.0,0.1745950141926412,0.008459840521015404,0.0077499186756443275,0.0027592587265222353,0.007326146863092779,0.08259972810741496,0.015066423584031532,0.0024543516670623555,7.110282991897492e-05,0.0020008900103764293,0.023356107314218236,0.0022583512763260927,0.0014980594380668798,0.008973261437017961,0.0008652205420633172,0.02129030534647969,0.11229931957305214,0.02084746037762531,0.001038644006070954,0.0006724077920903727,0.013395098746788254,37959108
